Date,Store ID,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
09-09-2022,S003,Cloudy,0,14,Autumn
09-09-2022,S003,Sunny,0,87.13,Autumn
09-09-2022,S003,Rainy,0,59.37,Autumn
09-09-2022,S003,Snowy,0,43.92,Autumn
09-09-2022,S003,Cloudy,0,98.72,Autumn
09-09-2022,S003,Snowy,0,43.6,Autumn
09-09-2022,S003,Snowy,0,80.68,Autumn
09-09-2022,S004,Cloudy,0,28.4,Autumn
09-09-2022,S004,Rainy,1,89.36,Autumn
09-09-2022,S004,Snowy,0,23.07,Autumn
09-09-2022,S004,Snowy,0,54.72,Autumn
09-09-2022,S004,Sunny,1,35.71,Autumn
09-09-2022,S004,Snowy,0,38.54,Autumn
09-09-2022,S004,Cloudy,0,76.62,Autumn
09-09-2022,S004,Sunny,0,48.18,Autumn
09-09-2022,S004,Cloudy,0,97.94,Autumn
09-09-2022,S004,Rainy,0,71.73,Autumn
09-09-2022,S004,Snowy,0,53.54,Autumn
09-09-2022,S004,Snowy,0,70.7,Autumn
09-09-2022,S004,Cloudy,0,46.42,Autumn
09-09-2022,S004,Rainy,1,63.04,Autumn
09-09-2022,S004,Rainy,0,87.18,Autumn
09-09-2022,S004,Snowy,0,26.53,Autumn
09-09-2022,S004,Rainy,0,20.55,Autumn
09-09-2022,S004,Sunny,0,70.22,Autumn
09-09-2022,S004,Cloudy,0,24.62,Autumn
09-09-2022,S004,Snowy,0,62.76,Autumn
09-09-2022,S004,Sunny,0,43.5,Autumn
09-09-2022,S004,Rainy,0,76.02,Autumn
09-09-2022,S004,Cloudy,0,13.56,Autumn
09-09-2022,S004,Rainy,0,83.07,Autumn
09-09-2022,S004,Cloudy,1,75.06,Autumn
09-09-2022,S004,Rainy,0,16.64,Autumn
09-09-2022,S004,Rainy,0,30.2,Autumn
09-09-2022,S004,Snowy,0,12.51,Autumn
09-09-2022,S004,Sunny,0,84.35,Autumn
09-09-2022,S004,Snowy,0,23.51,Autumn
09-09-2022,S005,Cloudy,0,93.31,Autumn
09-09-2022,S005,Sunny,0,77.28,Autumn
09-09-2022,S005,Snowy,0,10.7,Autumn
09-09-2022,S005,Rainy,0,105.9,Autumn
09-09-2022,S005,Cloudy,0,62.89,Autumn
09-09-2022,S005,Rainy,0,45.68,Autumn
09-09-2022,S005,Rainy,0,76.54,Autumn
09-09-2022,S005,Snowy,0,91.69,Autumn
09-09-2022,S005,Snowy,0,23.96,Autumn
09-09-2022,S005,Cloudy,0,82.27,Autumn
09-09-2022,S005,Rainy,0,105.3,Autumn
09-09-2022,S005,Sunny,1,39.05,Autumn
09-09-2022,S005,Rainy,0,99.11,Autumn
09-09-2022,S005,Snowy,1,56.65,Autumn
09-09-2022,S005,Snowy,0,49.36,Autumn
09-09-2022,S005,Rainy,0,98.15,Autumn
09-09-2022,S005,Sunny,0,14.87,Autumn
09-09-2022,S005,Rainy,0,71.84,Autumn
09-09-2022,S005,Sunny,0,53.83,Autumn
09-09-2022,S005,Sunny,0,82.56,Autumn
09-09-2022,S005,Sunny,0,12,Autumn
09-09-2022,S005,Rainy,0,76.23,Autumn
09-09-2022,S005,Snowy,0,77.85,Autumn
09-09-2022,S005,Snowy,0,91.66,Autumn
09-09-2022,S005,Cloudy,0,77.39,Autumn
09-09-2022,S005,Cloudy,1,45.24,Autumn
09-09-2022,S005,Cloudy,0,49.82,Autumn
09-09-2022,S005,Sunny,1,63.51,Autumn
09-09-2022,S005,Cloudy,0,97.21,Autumn
09-09-2022,S005,Snowy,0,28.24,Autumn
10-09-2022,S001,Snowy,0,81.02,Autumn
10-09-2022,S001,Snowy,0,81.04,Autumn
10-09-2022,S001,Rainy,0,71.75,Autumn
10-09-2022,S001,Snowy,0,18.49,Autumn
10-09-2022,S001,Snowy,1,73.23,Autumn
10-09-2022,S001,Cloudy,0,93.8,Autumn
10-09-2022,S001,Cloudy,0,90.4,Autumn
10-09-2022,S001,Cloudy,1,19.65,Autumn
10-09-2022,S001,Cloudy,0,62.17,Autumn
10-09-2022,S001,Rainy,0,28.75,Autumn
10-09-2022,S001,Rainy,0,11.69,Autumn
10-09-2022,S001,Cloudy,0,66.14,Autumn
10-09-2022,S001,Cloudy,0,76.27,Autumn
10-09-2022,S001,Sunny,0,25.44,Autumn
10-09-2022,S001,Snowy,0,62.46,Autumn
10-09-2022,S001,Sunny,0,60.53,Autumn
10-09-2022,S001,Sunny,0,46.36,Autumn
10-09-2022,S001,Rainy,0,9.73,Autumn
10-09-2022,S001,Rainy,0,32.8,Autumn
10-09-2022,S001,Cloudy,0,66.1,Autumn
10-09-2022,S001,Cloudy,0,80.93,Autumn
10-09-2022,S001,Cloudy,1,17.86,Autumn
10-09-2022,S001,Snowy,0,54.17,Autumn
10-09-2022,S001,Sunny,0,48.96,Autumn
10-09-2022,S001,Sunny,1,51.83,Autumn
10-09-2022,S001,Snowy,0,76.18,Autumn
10-09-2022,S001,Snowy,1,53.76,Autumn
10-09-2022,S001,Sunny,0,39.36,Autumn
10-09-2022,S001,Rainy,0,76.08,Autumn
10-09-2022,S001,Sunny,0,72.77,Autumn
10-09-2022,S002,Cloudy,0,19.31,Autumn
10-09-2022,S002,Sunny,0,39.77,Autumn
10-09-2022,S002,Rainy,0,86.02,Autumn
10-09-2022,S002,Snowy,0,93.94,Autumn
10-09-2022,S002,Cloudy,0,74.36,Autumn
10-09-2022,S002,Snowy,0,14.42,Autumn
10-09-2022,S002,Sunny,0,60.36,Autumn
10-09-2022,S002,Sunny,1,11.69,Autumn
10-09-2022,S002,Rainy,1,31.35,Autumn
10-09-2022,S002,Snowy,0,26.08,Autumn
10-09-2022,S002,Sunny,0,61.34,Autumn
10-09-2022,S002,Sunny,0,78.64,Autumn
10-09-2022,S002,Cloudy,0,64.18,Autumn
10-09-2022,S002,Sunny,0,38.58,Autumn
10-09-2022,S002,Sunny,1,65.12,Autumn
10-09-2022,S002,Cloudy,0,89.48,Autumn
10-09-2022,S002,Sunny,0,86.04,Autumn
10-09-2022,S002,Snowy,0,44.32,Autumn
10-09-2022,S002,Sunny,0,11,Autumn
10-09-2022,S002,Rainy,0,48.43,Autumn
10-09-2022,S002,Snowy,0,65.12,Autumn
10-09-2022,S002,Snowy,0,74.25,Autumn
10-09-2022,S002,Sunny,0,96.06,Autumn
10-09-2022,S002,Rainy,0,85.36,Autumn
10-09-2022,S002,Cloudy,0,89.85,Autumn
10-09-2022,S002,Snowy,0,11.41,Autumn
10-09-2022,S002,Sunny,0,47.27,Autumn
10-09-2022,S002,Rainy,1,21.51,Autumn
10-09-2022,S002,Snowy,0,89.67,Autumn
10-09-2022,S002,Rainy,0,51.65,Autumn
10-09-2022,S003,Rainy,0,32.01,Autumn
10-09-2022,S003,Sunny,0,65.62,Autumn
10-09-2022,S003,Snowy,0,53.03,Autumn
10-09-2022,S003,Cloudy,0,82.42,Autumn
10-09-2022,S003,Sunny,1,66.16,Autumn
10-09-2022,S003,Cloudy,0,15.25,Autumn
10-09-2022,S003,Snowy,1,67.49,Autumn
10-09-2022,S003,Cloudy,0,55.6,Autumn
10-09-2022,S003,Snowy,1,78.18,Autumn
10-09-2022,S003,Sunny,0,46.51,Autumn
10-09-2022,S003,Rainy,0,55.1,Autumn
10-09-2022,S003,Snowy,0,88.99,Autumn
10-09-2022,S003,Sunny,0,99.01,Autumn
10-09-2022,S003,Cloudy,1,41.78,Autumn
10-09-2022,S003,Sunny,1,77.92,Autumn
10-09-2022,S003,Rainy,1,79.99,Autumn
10-09-2022,S003,Rainy,0,25.18,Autumn
10-09-2022,S003,Rainy,0,71.11,Autumn
10-09-2022,S003,Sunny,0,63.86,Autumn
10-09-2022,S003,Rainy,1,51.01,Autumn
10-09-2022,S003,Rainy,0,102.93,Autumn
10-09-2022,S003,Cloudy,0,90.31,Autumn
10-09-2022,S003,Rainy,0,16.77,Autumn
10-09-2022,S003,Snowy,0,72.17,Autumn
10-09-2022,S003,Sunny,0,94.58,Autumn
10-09-2022,S003,Cloudy,0,41.49,Autumn
10-09-2022,S003,Cloudy,1,89.39,Autumn
10-09-2022,S003,Snowy,0,78.73,Autumn
10-09-2022,S003,Rainy,0,83.79,Autumn
10-09-2022,S003,Snowy,0,10.59,Autumn
10-09-2022,S004,Sunny,1,32.73,Autumn
10-09-2022,S004,Rainy,0,58.15,Autumn
10-09-2022,S004,Rainy,0,13.28,Autumn
10-09-2022,S004,Rainy,1,90.7,Autumn
10-09-2022,S004,Snowy,1,23.74,Autumn
10-09-2022,S004,Sunny,0,84.34,Autumn
10-09-2022,S004,Sunny,1,90.53,Autumn
10-09-2022,S004,Rainy,0,61.96,Autumn
10-09-2022,S004,Snowy,0,63.44,Autumn
10-09-2022,S004,Sunny,0,17.38,Autumn
10-09-2022,S004,Snowy,0,83.29,Autumn
10-09-2022,S004,Rainy,0,65.45,Autumn
10-09-2022,S004,Snowy,1,106.87,Autumn
10-09-2022,S004,Snowy,0,102.36,Autumn
10-09-2022,S004,Snowy,0,34.74,Autumn
10-09-2022,S004,Snowy,0,61.22,Autumn
10-09-2022,S004,Snowy,0,72.61,Autumn
10-09-2022,S004,Cloudy,0,64.51,Autumn
10-09-2022,S004,Cloudy,0,16.82,Autumn
10-09-2022,S004,Snowy,0,61.68,Autumn
10-09-2022,S004,Cloudy,0,68.37,Autumn
10-09-2022,S004,Rainy,0,26.57,Autumn
10-09-2022,S004,Rainy,0,45.13,Autumn
10-09-2022,S004,Rainy,0,81.04,Autumn
10-09-2022,S004,Sunny,0,63.69,Autumn
10-09-2022,S004,Rainy,0,77.58,Autumn
10-09-2022,S004,Snowy,0,58.97,Autumn
10-09-2022,S004,Snowy,0,91.61,Autumn
10-09-2022,S004,Rainy,1,79.35,Autumn
10-09-2022,S004,Rainy,0,54.87,Autumn
10-09-2022,S005,Rainy,0,87.63,Autumn
10-09-2022,S005,Sunny,0,71.41,Autumn
10-09-2022,S005,Cloudy,0,63.05,Autumn
10-09-2022,S005,Sunny,0,12.89,Autumn
10-09-2022,S005,Sunny,1,76.73,Autumn
10-09-2022,S005,Sunny,0,24.86,Autumn
10-09-2022,S005,Sunny,0,25.41,Autumn
10-09-2022,S005,Snowy,0,76.83,Autumn
10-09-2022,S005,Snowy,0,53.23,Autumn
10-09-2022,S005,Cloudy,1,88.23,Autumn
10-09-2022,S005,Rainy,0,90.48,Autumn
10-09-2022,S005,Cloudy,0,92.34,Autumn
10-09-2022,S005,Sunny,0,11.27,Autumn
10-09-2022,S005,Snowy,1,61.01,Autumn
10-09-2022,S005,Sunny,1,76.05,Autumn
10-09-2022,S005,Rainy,0,13.96,Autumn
10-09-2022,S005,Snowy,0,65.12,Autumn
10-09-2022,S005,Rainy,0,41.18,Autumn
10-09-2022,S005,Snowy,0,85.78,Autumn
10-09-2022,S005,Cloudy,1,68.66,Autumn
10-09-2022,S005,Snowy,0,41.15,Autumn
10-09-2022,S005,Cloudy,1,37.61,Autumn
10-09-2022,S005,Snowy,0,11.91,Autumn
10-09-2022,S005,Sunny,0,33.25,Autumn
10-09-2022,S005,Cloudy,0,68.29,Autumn
10-09-2022,S005,Sunny,0,55.02,Autumn
10-09-2022,S005,Rainy,0,92.42,Autumn
10-09-2022,S005,Snowy,0,36.24,Autumn
10-09-2022,S005,Cloudy,0,58.61,Autumn
10-09-2022,S005,Rainy,0,60.79,Autumn
11-09-2022,S001,Cloudy,0,48.66,Autumn
11-09-2022,S001,Snowy,0,64.83,Autumn
11-09-2022,S001,Rainy,0,37.72,Autumn
11-09-2022,S001,Sunny,0,79.31,Autumn
11-09-2022,S001,Snowy,1,65.34,Autumn
11-09-2022,S001,Snowy,0,77.24,Autumn
11-09-2022,S001,Snowy,0,97.13,Autumn
11-09-2022,S001,Rainy,0,15.97,Autumn
11-09-2022,S001,Sunny,0,23.74,Autumn
11-09-2022,S001,Snowy,0,82.02,Autumn
11-09-2022,S001,Snowy,0,16.68,Autumn
11-09-2022,S001,Rainy,0,39.91,Autumn
11-09-2022,S001,Rainy,0,19.71,Autumn
11-09-2022,S001,Snowy,0,60.32,Autumn
11-09-2022,S001,Snowy,0,101.82,Autumn
11-09-2022,S001,Rainy,0,27.49,Autumn
11-09-2022,S001,Sunny,1,91.89,Autumn
11-09-2022,S001,Cloudy,0,32.72,Autumn
11-09-2022,S001,Rainy,0,11.54,Autumn
11-09-2022,S001,Cloudy,0,46.94,Autumn
11-09-2022,S001,Rainy,0,82.44,Autumn
11-09-2022,S001,Sunny,0,75.47,Autumn
11-09-2022,S001,Sunny,0,65.31,Autumn
11-09-2022,S001,Snowy,0,67.45,Autumn
11-09-2022,S001,Sunny,0,75.77,Autumn
11-09-2022,S001,Rainy,1,78.93,Autumn
11-09-2022,S001,Sunny,0,70.56,Autumn
11-09-2022,S001,Rainy,1,51.86,Autumn
11-09-2022,S001,Sunny,0,79.35,Autumn
11-09-2022,S001,Cloudy,0,68.44,Autumn
11-09-2022,S002,Snowy,0,39.64,Autumn
11-09-2022,S002,Cloudy,0,65.37,Autumn
11-09-2022,S002,Rainy,0,85.97,Autumn
11-09-2022,S002,Cloudy,0,95.32,Autumn
11-09-2022,S002,Sunny,0,87.81,Autumn
11-09-2022,S002,Cloudy,0,57.9,Autumn
11-09-2022,S002,Cloudy,0,97.13,Autumn
11-09-2022,S002,Sunny,0,47.43,Autumn
11-09-2022,S002,Sunny,0,29.5,Autumn
11-09-2022,S002,Cloudy,0,59.4,Autumn
11-09-2022,S002,Sunny,0,74.74,Autumn
11-09-2022,S002,Cloudy,0,70.11,Autumn
11-09-2022,S002,Rainy,0,21.71,Autumn
11-09-2022,S002,Snowy,0,97.29,Autumn
11-09-2022,S002,Sunny,0,92.85,Autumn
11-09-2022,S002,Snowy,0,53.56,Autumn
11-09-2022,S002,Rainy,0,46.62,Autumn
11-09-2022,S002,Snowy,0,64.19,Autumn
11-09-2022,S002,Snowy,1,73.41,Autumn
11-09-2022,S002,Cloudy,1,86.41,Autumn
11-09-2022,S002,Cloudy,0,67.67,Autumn
11-09-2022,S002,Cloudy,0,66.01,Autumn
11-09-2022,S002,Cloudy,0,43.27,Autumn
11-09-2022,S002,Sunny,1,79.82,Autumn
11-09-2022,S002,Snowy,0,64.71,Autumn
11-09-2022,S002,Snowy,0,62.39,Autumn
11-09-2022,S002,Rainy,0,79.82,Autumn
11-09-2022,S002,Sunny,1,76.88,Autumn
11-09-2022,S002,Snowy,0,42.87,Autumn
11-09-2022,S002,Cloudy,0,78.68,Autumn
11-09-2022,S003,Sunny,0,42.01,Autumn
11-09-2022,S003,Rainy,1,41.1,Autumn
11-09-2022,S003,Rainy,1,86.05,Autumn
11-09-2022,S003,Cloudy,0,51.12,Autumn
11-09-2022,S003,Snowy,0,73.23,Autumn
11-09-2022,S003,Sunny,0,78.3,Autumn
11-09-2022,S003,Rainy,1,83.82,Autumn
11-09-2022,S003,Snowy,0,98.98,Autumn
11-09-2022,S003,Rainy,0,71.52,Autumn
11-09-2022,S003,Cloudy,1,100.02,Autumn
11-09-2022,S003,Rainy,0,52.43,Autumn
11-09-2022,S003,Sunny,0,43.72,Autumn
11-09-2022,S003,Sunny,0,16.39,Autumn
11-09-2022,S003,Sunny,0,70.8,Autumn
11-09-2022,S003,Snowy,0,53,Autumn
11-09-2022,S003,Rainy,0,42.01,Autumn
11-09-2022,S003,Cloudy,1,59.65,Autumn
11-09-2022,S003,Cloudy,0,34.39,Autumn
11-09-2022,S003,Rainy,1,39.54,Autumn
11-09-2022,S003,Rainy,0,52.92,Autumn
11-09-2022,S003,Snowy,0,102.8,Autumn
11-09-2022,S003,Sunny,0,58.86,Autumn
11-09-2022,S003,Cloudy,0,53.05,Autumn
11-09-2022,S003,Rainy,0,41.24,Autumn
11-09-2022,S003,Sunny,0,75.54,Autumn
11-09-2022,S003,Sunny,0,42.74,Autumn
11-09-2022,S003,Rainy,1,93.14,Autumn
11-09-2022,S003,Snowy,0,18.68,Autumn
11-09-2022,S003,Sunny,0,87.27,Autumn
11-09-2022,S003,Snowy,0,99.79,Autumn
11-09-2022,S004,Snowy,0,100.24,Autumn
11-09-2022,S004,Snowy,0,97.91,Autumn
11-09-2022,S004,Cloudy,0,50.59,Autumn
11-09-2022,S004,Cloudy,0,36.38,Autumn
11-09-2022,S004,Cloudy,0,62.85,Autumn
11-09-2022,S004,Rainy,0,36.34,Autumn
11-09-2022,S004,Rainy,0,78.27,Autumn
11-09-2022,S004,Snowy,0,82.24,Autumn
11-09-2022,S004,Rainy,1,98.86,Autumn
11-09-2022,S004,Sunny,1,22.37,Autumn
11-09-2022,S004,Cloudy,0,40.93,Autumn
11-09-2022,S004,Sunny,0,95.69,Autumn
11-09-2022,S004,Snowy,0,27.63,Autumn
11-09-2022,S004,Snowy,0,91.9,Autumn
11-09-2022,S004,Snowy,0,36.64,Autumn
11-09-2022,S004,Snowy,0,25.29,Autumn
11-09-2022,S004,Cloudy,0,60.59,Autumn
11-09-2022,S004,Cloudy,0,19.69,Autumn
11-09-2022,S004,Sunny,0,18.96,Autumn
11-09-2022,S004,Rainy,0,93.55,Autumn
11-09-2022,S004,Cloudy,0,102.25,Autumn
11-09-2022,S004,Sunny,0,103.46,Autumn
11-09-2022,S004,Rainy,1,72.62,Autumn
11-09-2022,S004,Rainy,0,82.47,Autumn
11-09-2022,S004,Rainy,0,82.96,Autumn
11-09-2022,S004,Snowy,0,80.54,Autumn
11-09-2022,S004,Rainy,0,66.37,Autumn
11-09-2022,S004,Snowy,1,89.28,Autumn
11-09-2022,S004,Cloudy,0,85.94,Autumn
11-09-2022,S004,Cloudy,1,26.28,Autumn
11-09-2022,S005,Rainy,0,21.19,Autumn
11-09-2022,S005,Rainy,1,85.82,Autumn
11-09-2022,S005,Cloudy,0,60.92,Autumn
11-09-2022,S005,Snowy,1,92,Autumn
11-09-2022,S005,Sunny,0,48.62,Autumn
11-09-2022,S005,Snowy,0,57.09,Autumn
11-09-2022,S005,Sunny,0,10.06,Autumn
11-09-2022,S005,Rainy,0,21.12,Autumn
11-09-2022,S005,Cloudy,0,67.32,Autumn
11-09-2022,S005,Cloudy,0,65.38,Autumn
11-09-2022,S005,Sunny,0,29.32,Autumn
11-09-2022,S005,Rainy,0,101.33,Autumn
11-09-2022,S005,Rainy,0,84.41,Autumn
11-09-2022,S005,Rainy,0,81.01,Autumn
11-09-2022,S005,Cloudy,0,23.01,Autumn
11-09-2022,S005,Rainy,0,23.5,Autumn
11-09-2022,S005,Rainy,0,41.74,Autumn
11-09-2022,S005,Snowy,0,39,Autumn
11-09-2022,S005,Rainy,1,78.36,Autumn
11-09-2022,S005,Rainy,0,67.68,Autumn
11-09-2022,S005,Sunny,0,83.71,Autumn
11-09-2022,S005,Cloudy,0,55.4,Autumn
11-09-2022,S005,Rainy,1,61.04,Autumn
11-09-2022,S005,Snowy,0,34.72,Autumn
11-09-2022,S005,Snowy,0,91.1,Autumn
11-09-2022,S005,Rainy,0,104.17,Autumn
11-09-2022,S005,Sunny,0,71.16,Autumn
11-09-2022,S005,Sunny,0,73.65,Autumn
11-09-2022,S005,Cloudy,0,74.37,Autumn
11-09-2022,S005,Snowy,1,83.26,Autumn
12-09-2022,S001,Rainy,0,44.03,Autumn
12-09-2022,S001,Sunny,0,84.83,Autumn
12-09-2022,S001,Sunny,0,46.14,Autumn
12-09-2022,S001,Sunny,1,46.14,Autumn
12-09-2022,S001,Rainy,1,13.23,Autumn
12-09-2022,S001,Rainy,0,18.44,Autumn
12-09-2022,S001,Sunny,0,62.34,Autumn
12-09-2022,S001,Sunny,1,66.16,Autumn
12-09-2022,S001,Snowy,0,9.4,Autumn
12-09-2022,S001,Cloudy,0,38.57,Autumn
12-09-2022,S001,Snowy,1,27.93,Autumn
12-09-2022,S001,Cloudy,0,84.6,Autumn
12-09-2022,S001,Cloudy,0,23.33,Autumn
12-09-2022,S001,Cloudy,0,42.99,Autumn
12-09-2022,S001,Cloudy,0,35.14,Autumn
12-09-2022,S001,Rainy,0,37.4,Autumn
12-09-2022,S001,Sunny,0,99.99,Autumn
12-09-2022,S001,Rainy,1,51.49,Autumn
12-09-2022,S001,Sunny,0,68.8,Autumn
12-09-2022,S001,Snowy,0,64.26,Autumn
12-09-2022,S001,Sunny,0,37.61,Autumn
12-09-2022,S001,Sunny,0,14.39,Autumn
12-09-2022,S001,Sunny,0,27.94,Autumn
12-09-2022,S001,Cloudy,0,30.7,Autumn
12-09-2022,S001,Cloudy,0,49.13,Autumn
12-09-2022,S001,Sunny,0,58.1,Autumn
12-09-2022,S001,Rainy,0,53.96,Autumn
12-09-2022,S001,Cloudy,0,78.61,Autumn
12-09-2022,S001,Snowy,0,37.78,Autumn
12-09-2022,S001,Snowy,0,79.88,Autumn
12-09-2022,S002,Snowy,0,30.63,Autumn
12-09-2022,S002,Cloudy,0,94.29,Autumn
12-09-2022,S002,Cloudy,0,100.53,Autumn
12-09-2022,S002,Sunny,0,14.38,Autumn
12-09-2022,S002,Snowy,0,16.61,Autumn
12-09-2022,S002,Snowy,0,10.9,Autumn
12-09-2022,S002,Rainy,1,54.27,Autumn
12-09-2022,S002,Rainy,0,88.5,Autumn
12-09-2022,S002,Snowy,0,39.67,Autumn
12-09-2022,S002,Cloudy,0,36.38,Autumn
12-09-2022,S002,Rainy,1,80.3,Autumn
12-09-2022,S002,Rainy,1,59.24,Autumn
12-09-2022,S002,Cloudy,0,22.6,Autumn
12-09-2022,S002,Rainy,0,76.53,Autumn
12-09-2022,S002,Rainy,0,50.93,Autumn
12-09-2022,S002,Snowy,0,79.76,Autumn
12-09-2022,S002,Sunny,1,21.02,Autumn
12-09-2022,S002,Rainy,0,11.95,Autumn
12-09-2022,S002,Rainy,0,60.81,Autumn
12-09-2022,S002,Rainy,0,21.84,Autumn
12-09-2022,S002,Rainy,0,16.23,Autumn
12-09-2022,S002,Rainy,0,78.95,Autumn
12-09-2022,S002,Snowy,0,42.2,Autumn
12-09-2022,S002,Cloudy,0,67.11,Autumn
12-09-2022,S002,Sunny,0,67.24,Autumn
12-09-2022,S002,Rainy,0,25.37,Autumn
12-09-2022,S002,Snowy,0,26.44,Autumn
12-09-2022,S002,Cloudy,0,72.97,Autumn
12-09-2022,S002,Rainy,1,47.46,Autumn
12-09-2022,S002,Rainy,0,50.39,Autumn
12-09-2022,S003,Rainy,0,59.82,Autumn
12-09-2022,S003,Cloudy,0,48.53,Autumn
12-09-2022,S003,Sunny,0,53.7,Autumn
12-09-2022,S003,Rainy,1,40.78,Autumn
12-09-2022,S003,Cloudy,0,39.97,Autumn
12-09-2022,S003,Sunny,0,28.59,Autumn
12-09-2022,S003,Snowy,0,93.45,Autumn
12-09-2022,S003,Rainy,0,10.27,Autumn
12-09-2022,S003,Sunny,0,49.3,Autumn
12-09-2022,S003,Sunny,0,49.59,Autumn
12-09-2022,S003,Sunny,0,69.05,Autumn
12-09-2022,S003,Sunny,0,65.55,Autumn
12-09-2022,S003,Snowy,0,28.76,Autumn
12-09-2022,S003,Snowy,1,49.34,Autumn
12-09-2022,S003,Sunny,0,77.63,Autumn
12-09-2022,S003,Rainy,0,22.1,Autumn
12-09-2022,S003,Snowy,0,85.06,Autumn
12-09-2022,S003,Cloudy,0,86.25,Autumn
12-09-2022,S003,Snowy,0,75.38,Autumn
12-09-2022,S003,Cloudy,0,77.57,Autumn
12-09-2022,S003,Sunny,0,38.18,Autumn
12-09-2022,S003,Sunny,0,40.13,Autumn
12-09-2022,S003,Sunny,0,57.01,Autumn
12-09-2022,S003,Rainy,0,29.87,Autumn
12-09-2022,S003,Cloudy,0,18.87,Autumn
12-09-2022,S003,Cloudy,0,88.3,Autumn
12-09-2022,S003,Sunny,0,99.97,Autumn
12-09-2022,S003,Sunny,0,77.27,Autumn
12-09-2022,S003,Sunny,0,77.87,Autumn
12-09-2022,S003,Rainy,0,39.48,Autumn
12-09-2022,S004,Sunny,0,14.39,Autumn
12-09-2022,S004,Snowy,0,19.63,Autumn
12-09-2022,S004,Sunny,0,90.17,Autumn
12-09-2022,S004,Rainy,0,13.07,Autumn
12-09-2022,S004,Cloudy,0,92.29,Autumn
12-09-2022,S004,Sunny,0,102.87,Autumn
12-09-2022,S004,Cloudy,0,52.67,Autumn
12-09-2022,S004,Rainy,0,56.69,Autumn
12-09-2022,S004,Cloudy,0,86.45,Autumn
12-09-2022,S004,Cloudy,0,25.67,Autumn
12-09-2022,S004,Sunny,0,53.36,Autumn
12-09-2022,S004,Snowy,0,55.92,Autumn
12-09-2022,S004,Rainy,0,39.26,Autumn
12-09-2022,S004,Sunny,0,68.32,Autumn
12-09-2022,S004,Snowy,0,77.81,Autumn
12-09-2022,S004,Snowy,0,25.78,Autumn
12-09-2022,S004,Sunny,0,47.37,Autumn
12-09-2022,S004,Sunny,0,70.64,Autumn
12-09-2022,S004,Cloudy,0,67.74,Autumn
12-09-2022,S004,Snowy,1,45.58,Autumn
12-09-2022,S004,Cloudy,0,30.99,Autumn
12-09-2022,S004,Snowy,0,75.08,Autumn
12-09-2022,S004,Rainy,0,27.57,Autumn
12-09-2022,S004,Snowy,0,102.23,Autumn
12-09-2022,S004,Snowy,0,24.81,Autumn
12-09-2022,S004,Snowy,0,103.1,Autumn
12-09-2022,S004,Snowy,0,58.87,Autumn
12-09-2022,S004,Cloudy,0,89.4,Autumn
12-09-2022,S004,Cloudy,0,66.26,Autumn
12-09-2022,S004,Snowy,0,14.56,Autumn
12-09-2022,S005,Sunny,0,80.66,Autumn
12-09-2022,S005,Rainy,0,65.76,Autumn
12-09-2022,S005,Cloudy,1,13.9,Autumn
12-09-2022,S005,Snowy,0,12.34,Autumn
12-09-2022,S005,Rainy,0,41.65,Autumn
12-09-2022,S005,Cloudy,0,23.58,Autumn
12-09-2022,S005,Cloudy,1,64.87,Autumn
12-09-2022,S005,Rainy,0,25.89,Autumn
12-09-2022,S005,Snowy,0,37.57,Autumn
12-09-2022,S005,Snowy,0,81.67,Autumn
12-09-2022,S005,Rainy,0,41.44,Autumn
12-09-2022,S005,Cloudy,0,32.34,Autumn
12-09-2022,S005,Sunny,0,16.69,Autumn
12-09-2022,S005,Cloudy,0,19.33,Autumn
12-09-2022,S005,Sunny,0,65.4,Autumn
12-09-2022,S005,Sunny,1,14.05,Autumn
12-09-2022,S005,Sunny,0,28.97,Autumn
12-09-2022,S005,Rainy,1,19.38,Autumn
12-09-2022,S005,Sunny,1,55.86,Autumn
12-09-2022,S005,Sunny,0,16.03,Autumn
12-09-2022,S005,Rainy,1,37.82,Autumn
12-09-2022,S005,Sunny,0,83.69,Autumn
12-09-2022,S005,Sunny,0,80.86,Autumn
12-09-2022,S005,Snowy,0,89.37,Autumn
12-09-2022,S005,Cloudy,0,74.09,Autumn
12-09-2022,S005,Sunny,0,95.31,Autumn
12-09-2022,S005,Rainy,0,11.41,Autumn
12-09-2022,S005,Rainy,0,13.9,Autumn
12-09-2022,S005,Snowy,0,10.89,Autumn
12-09-2022,S005,Cloudy,0,73.39,Autumn
13-09-2022,S001,Rainy,0,30.91,Autumn
13-09-2022,S001,Cloudy,0,36.24,Autumn
13-09-2022,S001,Cloudy,0,41.21,Autumn
13-09-2022,S001,Sunny,0,76.25,Autumn
13-09-2022,S001,Rainy,1,68.04,Autumn
13-09-2022,S001,Rainy,0,80.58,Autumn
13-09-2022,S001,Rainy,0,99.02,Autumn
13-09-2022,S001,Rainy,0,18.79,Autumn
13-09-2022,S001,Rainy,0,33.77,Autumn
13-09-2022,S001,Snowy,0,77.33,Autumn
13-09-2022,S001,Rainy,0,90.23,Autumn
13-09-2022,S001,Snowy,0,92.8,Autumn
13-09-2022,S001,Cloudy,0,62.89,Autumn
13-09-2022,S001,Snowy,0,91.53,Autumn
13-09-2022,S001,Rainy,1,44.29,Autumn
